pkg,name,value
cmna,cmna::sa,4
cmna,cmna::himmelblau,1
cmna,cmna::rdiff,4
cmna,cmna::nn,3
cmna,cmna::mcint,4
cmna,cmna::detmatrix,1
cmna,cmna::cbezier,3
cmna,cmna::newton,5
cmna,cmna::quadratic2,3
cmna,cmna::choleskymatrix,1
cmna,cmna::discmethod,3
cmna,cmna::midpt,4
cmna,cmna::naivediv,2
cmna,cmna::midptivp,5
cmna,cmna::goldsectmax,5
cmna,cmna::nthroot,3
cmna,cmna::lumatrix,1
cmna,cmna::simp,4
cmna,cmna::bisection,5
cmna,cmna::gd,5
cmna,cmna::rungekutta4,5
cmna,cmna::pwiselinterp,2
cmna,cmna::naivepoly,2
cmna,cmna::wilkinson,2
cmna,cmna::findiff2,3
cmna,cmna::horner,2
cmna,cmna::eulersys,5
cmna,cmna::tridiagmatrix,4
cmna,cmna::adamsbashforth,5
cmna,cmna::invmatrix,1
cmna,cmna::shellmethod,3
cmna,cmna::naivesum,1
cmna,cmna::euler,5
cmna,cmna::gdls,5
cmna,cmna::solvematrix,2
cmna,cmna::bilinear,5
cmna,cmna::cgmmatrix,4
cmna,cmna::vecnorm,1
cmna,cmna::tspsa,3
cmna,cmna::jacobi,4
cmna,cmna::trap,4
cmna,cmna::linterp,4
cmna,cmna::fibonacci,1
cmna,cmna::gauss.hermite,2
cmna,cmna::longdiv,2
cmna,cmna::goldsectmin,5
cmna,cmna::scalerow,3
cmna,cmna::replacerow,4
cmna,cmna::gradasc,5
cmocean,cmocean::cmocean,5
CMPControl,CMPControl::ControlCharts,6
CMPControl,CMPControl::ComputeLambdaAndNuHat.shiftCMPest,5
CMPControl,CMPControl::computez.lambdaest,3
CMplot,CMplot::CMplot,60
cmpprocess,cmpprocess::cmpproc,3
cmpprocess,cmpprocess::cmpprocwt,2
cmrutils,cmrutils::time365toDate,1
cmrutils,cmrutils::time365fromDate,1
cmrutils,cmrutils::slice,3
cmrutils,cmrutils::empty,1
cmrutils,cmrutils::makefig,9
cmrutils,cmrutils::nan2na,1
cmsaf,cmsaf::timmin,6
cmsaf,cmsaf::extract.level,7
cmsaf,cmsaf::seassum,6
cmsaf,cmsaf::extract.period,8
cmsaf,cmsaf::cmsaf.cat,6
cmsaf,cmsaf::sellonlatbox,10
cmsaf,cmsaf::dayrange,6
cmsaf,cmsaf::yseassd,6
cmsaf,cmsaf::ymonsum,6
cmsaf,cmsaf::seasmean,6
cmsaf,cmsaf::selpoint,9
cmsaf,cmsaf::divdpm,6
cmsaf,cmsaf::monsum,6
cmsaf,cmsaf::ymonsd,6
cmsaf,cmsaf::cmsaf.sub,8
cmsaf,cmsaf::get_time,2
cmsaf,cmsaf::muldpm,6
cmsaf,cmsaf::multimonsum,7
cmsaf,cmsaf::cmsaf.mul,8
cmsaf,cmsaf::ncinfo,3
cmsaf,cmsaf::cmsaf.divc,7
cmsaf,cmsaf::timpctl,7
cmsaf,cmsaf::timsum,6
cmsaf,cmsaf::yseasmax,6
cmsaf,cmsaf::levbox_mergetime,12
cmsaf,cmsaf::read_ncvar,3
cmsaf,cmsaf::year.anomaly,6
cmsaf,cmsaf::timsd,6
cmsaf,cmsaf::yseasmin,6
cmsaf,cmsaf::change_att,10
cmsaf,cmsaf::cmsaf.subc,7
cmsaf,cmsaf::fldmax,6
cmsaf,cmsaf::yseasmean,6
cmsaf,cmsaf::cmsaf.add,8
cmsaf,cmsaf::fldmin,6
cmsaf,cmsaf::fldmean,6
cmsaf,cmsaf::remap,8
cmsaf,cmsaf::wfldmean,6
cmsaf,cmsaf::timmean,6
cmsaf,cmsaf::mon.anomaly,6
cmsaf,cmsaf::yearmean,6
cmsaf,cmsaf::monsd,6
cmsaf,cmsaf::ymonmax,6
cmsaf,cmsaf::box_mergetime,12
cmsaf,cmsaf::selmon,7
cmsaf,cmsaf::multimonmean,7
cmsaf,cmsaf::selyear,7
cmsaf,cmsaf::trend,7
cmsaf,cmsaf::add_grid_info,5
cmsaf,cmsaf::selperiod,8
cmsaf,cmsaf::ymonmin,6
cmsaf,cmsaf::cmsaf.mulc,7
cmsaf,cmsaf::selpoint.multi,11
cmsaf,cmsaf::cmsaf.div,8
cmsaf,cmsaf::ydaymean,6
cmsaf,cmsaf::monmax,6
cmsaf,cmsaf::seltime,7
cmsaf,cmsaf::yearsum,6
cmsaf,cmsaf::monmin,6
cmsaf,cmsaf::monmean,6
cmsaf,cmsaf::timmax,6
cmsaf,cmsaf::run_toolbox,1
cmsaf,cmsaf::ymonmean,6
cmsaf,cmsaf::cmsaf.addc,7
cmsaf,cmsaf::seas.anomaly,6
CMShiny,CMShiny::CMShiny,0
cmvnorm,cmvnorm::Re<-,0
cmvnorm,cmvnorm::dcmvnorm,4
cmvnorm,cmvnorm::var,4
cmvnorm,cmvnorm::scales.likelihood.complex,7
cmvnorm,cmvnorm::corr_complex,6
cmvnorm,cmvnorm::Im<-,0
cmvnorm,cmvnorm::ishpd,2
cmvnorm,cmvnorm::interpolant.quick.complex,11
cmvnorm,cmvnorm::isHermitian,2
cmvnorm,cmvnorm::rcmvnorm,5
cmvnorm,cmvnorm::rcnorm,1
cmvnorm,cmvnorm::sd,2
cmvnorm,cmvnorm::complex_CF,4
cmvnorm,cmvnorm::zapim,2
cnbdistr,cnbdistr::pcnb,5
cnbdistr,cnbdistr::dcnb,5
cnbdistr,cnbdistr::mu_cnb,4
cnbdistr,cnbdistr::qcnb,5
cnbdistr,cnbdistr::sigma2_cnb,4
cnbdistr,cnbdistr::rcnb,5
cncaGUI,cncaGUI::cnca,2
CNLTreg,CNLTreg::orthpredfilters,1
CNLTreg,CNLTreg::cnlt.reg,6
CNLTreg,CNLTreg::fwtnppermC,8
CNLTreg,CNLTreg::mthreshC,6
CNLTreg,CNLTreg::denoisepermCh,5
CNLTreg,CNLTreg::denoisepermC,6
CNLTtsa,CNLTtsa::smooth.over.scale,12
CNLTtsa,CNLTtsa::cnlt.spec.DG,4
CNLTtsa,CNLTtsa::smooth.over.time,4
CNLTtsa,CNLTtsa::cnlt.spec.SG,4
CNLTtsa,CNLTtsa::pre.per.comb,2
CNLTtsa,CNLTtsa::pre.per,9
CNLTtsa,CNLTtsa::cnlt.spec,2
CNLTtsa,CNLTtsa::cnlt.univ,6
CNLTtsa,CNLTtsa::pre.per.sample,2
CNLTtsa,CNLTtsa::cnltspec.plot,12
CNLTtsa,CNLTtsa::cnlt.biv,9
cnmlcd,cnmlcd::plot.lcd,12
cnmlcd,cnmlcd::cnmlcd,5
cnmlcd,cnmlcd::plotgradient,9
cnmlcd,cnmlcd::x.weight,1
cnmlcd,cnmlcd::plcd,4
cnmlcd,cnmlcd::dlcd,3
cnmlcd,cnmlcd::new.lcd,5
CNOGpro,CNOGpro::runBootstrap,3
CNOGpro,CNOGpro::calculateProb,3
CNOGpro,CNOGpro::spans,3
CNOGpro,CNOGpro::gethits,1
CNOGpro,CNOGpro::rgammapois,3
CNOGpro,CNOGpro::insertRow,3
CNOGpro,CNOGpro::readGenBank,1
CNOGpro,CNOGpro::addState,2
CNOGpro,CNOGpro::plotCNOGpro,1
CNOGpro,CNOGpro::getMembership,3
CNOGpro,CNOGpro::getGCinwindows,2
CNOGpro,CNOGpro::setupTransitionMatrix,3
CNOGpro,CNOGpro::HMMcopynumber,6
CNOGpro,CNOGpro::getreadcounts,3
CNOGpro,CNOGpro::makeViterbimat,4
CNOGpro,CNOGpro::isbetween,3
CNOGpro,CNOGpro::CNOGpro,4
CNOGpro,CNOGpro::solvePR,2
CNOGpro,CNOGpro::updateGeneTable,1
CNOGpro,CNOGpro::summaryCNOGpro,1
CNOGpro,CNOGpro::printCNOGpro,1
CNOGpro,CNOGpro::sampleChromosome,1
CNOGpro,CNOGpro::setupEmissionMatrix,6
CNOGpro,CNOGpro::store,3
CNOGpro,CNOGpro::copynumberBootstrap,4
CNOGpro,CNOGpro::normalizeGC,1
CNOGpro,CNOGpro::runHMM,5
CNOGpro,CNOGpro::getsequence,1
cNORM,cNORM::checkConsistency,12
cNORM,cNORM::plotRaw,5
cNORM,cNORM::plotPercentileSeries,8
cNORM,cNORM::plotNormCurves,8
cNORM,cNORM::plotBoxCox,5
cNORM,cNORM::derive,3
cNORM,cNORM::regressionFunction,3
cNORM,cNORM::getNormCurve,8
cNORM,cNORM::printSubset,1
cNORM,cNORM::rangeCheck,6
cNORM,cNORM::cNORM.GUI,1
cNORM,cNORM::prepareData,7
cNORM,cNORM::derivationTable,6
cNORM,cNORM::normTable,8
cNORM,cNORM::predictRaw,6
cNORM,cNORM::cnorm.cv,11
cNORM,cNORM::plotDensity,7
cNORM,cNORM::plotNorm,6
cNORM,cNORM::plotSubset,3
cNORM,cNORM::boxcox,5
cNORM,cNORM::plotPercentiles,13
cNORM,cNORM::rankByGroup,8
cNORM,cNORM::rankBySlidingWindow,11
cNORM,cNORM::computePowers,6
cNORM,cNORM::predictNormBC,3
cNORM,cNORM::predictRawBC,2
cNORM,cNORM::bestModel,9
cNORM,cNORM::rawTable,8
cNORM,cNORM::simulateRasch,9
cNORM,cNORM::predictNorm,7
cNORM,cNORM::plotDerivative,8
CNprep,CNprep::CNpreprocessing,31
CNprep,CNprep::makeCNPmask,7
CNprep,CNprep::applyCNPmask,14
coalitions,coalitions::draw_from_posterior,5
coalitions,coalitions::prettify_de,1
coalitions,coalitions::get_seats,7
coalitions,coalitions::as_survey,4
coalitions,coalitions::sls,3
coalitions,coalitions::dHondt,3
coalitions,coalitions::get_surveys_by,0
coalitions,coalitions::get_probabilities,7
coalitions,coalitions::get_meta,1
coalitions,coalitions::prettify_strings,3
coalitions,coalitions::get_entryprobability,2
coalitions,coalitions::pool_surveys,7
coalitions,coalitions::gg_survey,5
coalitions,coalitions::get_surveys_saxony,0
coalitions,coalitions::pool_austria,2
coalitions,coalitions::scrape_wahlrecht,2
coalitions,coalitions::calculate_prob,4
coalitions,coalitions::scrape_austria,1
coalitions,coalitions::calculate_probs,4
coalitions,coalitions::have_majority,4
coalitions,coalitions::get_surveys,1
coalitions,coalitions::scrape_by,2
coalitions,coalitions::prettify_en,1
coalitions,coalitions::%>%,0
coalitions,coalitions::get_surveys_brb,0
coalitions,coalitions::redistribute,4
coalitions,coalitions::get_surveys_nds,0
coalitions,coalitions::get_latest,2
coalitions,coalitions::hare_niemeyer,3
coalitions,coalitions::get_surveys_thuringen,0
coalitions,coalitions::scrape_ltw,3
coalitions,coalitions::collapse_parties,2
cobalt,cobalt::set.cobalt.options,2
cobalt,cobalt::col_w_mean,6
cobalt,cobalt::bal.tab,1
cobalt,cobalt::col_w_corr,12
cobalt,cobalt::col_w_ovl,9
cobalt,cobalt::love.plot,24
cobalt,cobalt::f.build,2
cobalt,cobalt::get.cobalt.options,1
cobalt,cobalt::unsplitfactor,6
cobalt,cobalt::col_w_smd,12
cobalt,cobalt::col_w_cov,13
cobalt,cobalt::splitfactor,10
cobalt,cobalt::get.w,2
cobalt,cobalt::bal.plot,19
cobalt,cobalt::col_w_sd,7
cobalt,cobalt::var.names,4
cobalt,cobalt::col_w_ks,8
cobalt,cobalt::col_w_vr,9
cobiclust,cobiclust::qu_calculation,7
cobiclust,cobiclust::alpha_calculation,8
cobiclust,cobiclust::is.cobiclustering,1
cobiclust,cobiclust::selection_criteria,3
cobiclust,cobiclust::foo_a,4
cobiclust,cobiclust::lb_calculation,11
cobiclust,cobiclust::penalty,1
cobiclust,cobiclust::cobiclustering,7
cobiclust,cobiclust::cobiclust,8
cobiclust,cobiclust::init_pam,6
cobiclust,cobiclust::qukg_calculation,7
cobiclust,cobiclust::dicho,6
cocktailApp,cocktailApp::cocktailApp,2
COCONUT,COCONUT::combineCOCOoutput,1
COCONUT,COCONUT::COCONUT,9
cocoreg,cocoreg::PCA_cocoreg_interface,2
cocoreg,cocoreg::create_syndata_mv,3
cocoreg,cocoreg::mapping_svm,2
cocoreg,cocoreg::nplst_reorder_grid,2
cocoreg,cocoreg::rotation_matrix,1
cocoreg,cocoreg::se,2
cocoreg,cocoreg::create_syn_data_toy,3
cocoreg,cocoreg::row_suffle_variability,2
cocoreg,cocoreg::create_syn_data_uds,0
cocoreg,cocoreg::data_collections2ggdf,2
cocoreg,cocoreg::mapping_rf,2
cocoreg,cocoreg::average_R2_dflst,2
cocoreg,cocoreg::variability_components,3
cocoreg,cocoreg::svm_sigmoid,1
cocoreg,cocoreg::dc_variability,2
cocoreg,cocoreg::get_dc_meta,2
cocoreg,cocoreg::ggplot_dclst,5
cocoreg,cocoreg::create_syn_data_uvar,0
cocoreg,cocoreg::generate_paths_noncyclic,3
cocoreg,cocoreg::dl_remove_NA,1
cocoreg,cocoreg::traverse_nested_list,4
cocoreg,cocoreg::generate_mapping_function,1
cocoreg,cocoreg::mapping_lmridge,2
cocoreg,cocoreg::repmat,3
cocoreg,cocoreg::ss,1
cocoreg,cocoreg::mappings_R2_matrix,3
cocoreg,cocoreg::create_Z_linear,2
cocoreg,cocoreg::cocoreg_by_path,3
cocoreg,cocoreg::dflst2df,2
cocoreg,cocoreg::cshift,2
cocoreg,cocoreg::mapping_svm_sigmoid,2
cocoreg,cocoreg::mapping_lm,2
cocoreg,cocoreg::df_ggplot_melt,1
cocoreg,cocoreg::dflst2dfmelt,1
cocoreg,cocoreg::dflst_dsnames2varnames,2
cocoreg,cocoreg::vecnorm,1
cocoreg,cocoreg::SCA_cocoreg_interface,5
cocoreg,cocoreg::mapping_pcr,2
cocoreg,cocoreg::ggplot_df,7
cocoreg,cocoreg::RGCCA_cocoreg_interface,2
cocoreg,cocoreg::rmse,3
cocoreg,cocoreg::create_mappings,2
cocoreg,cocoreg::ggplot_dflst,5
cocoreg,cocoreg::BGFA_cocoreg_interface,4
cocoreg,cocoreg::create_syn_data_puvar,0
cocoreg,cocoreg::create_syndata_pwl,0
cocoreg,cocoreg::apply_dc_meta,2
cocoreg,cocoreg::dflst_pca,3
cocoreg,cocoreg::wrapper_BGFA,3
cocoreg,cocoreg::var_explained,2
cocoreg,cocoreg::rename_variables,1
cocoreg,cocoreg::compose_all,3
cocoreg,cocoreg::vector_variability,2
cocoreg,cocoreg::dflst_add_ds,3
cocoreg,cocoreg::ggcompare_dclst,1
cocoreg,cocoreg::df_scale,2
cocoreg,cocoreg::data_matrix_rmse,2
cocoreg,cocoreg::df_scale_ols,2
cocoreg,cocoreg::mapping_glmnet,2
cocoreg,cocoreg::dl_scale,2
cocoreg,cocoreg::generate_paths,4
cocoreg,cocoreg::mapping_rlm,2
cocoreg,cocoreg::add_notches,4
cocoreg,cocoreg::BGFA_joint_info,2
cocoreg,cocoreg::to_unit_vec,1
cocoreg,cocoreg::generate_paths_cyclic,2
cocoreg,cocoreg::dflst2array,2
cocoreg,cocoreg::validate_data,1
cocoreg,cocoreg::matrix_variability,2
cocoreg,cocoreg::compose,3
cocoreg,cocoreg::get_range_datalist,1
cocoreg,cocoreg::variation_shared_by,4
cocoreg,cocoreg::make_data_gauss_2d,5
cocoreg,cocoreg::cocoreg,6
cocorresp,cocorresp::coinertia,2
cocorresp,cocorresp::rescale,2
cocorresp,cocorresp::corAxis,2
cocorresp,cocorresp::coca,2
cocorresp,cocorresp::crossval,5
cocron,cocron::.__T__$:base,0
cocron,cocron::.__T__[:base,0
cocron,cocron::.__T__[<-:base,0
cocron,cocron::cronbach.alpha.CI,4
cocron,cocron::cocron.two.coefficients,6
cocron,cocron::cronbach.alpha,2
cocron,cocron::cocron,5
cocron,cocron::.__T__[[<-:base,0
cocron,cocron::cocron.n.coefficients,7
cocron,cocron::.__T__$<-:base,0
CodataGS,CodataGS::scaleZ,2
CodataGS,CodataGS::compute_phitau,5
CodataGS,CodataGS::compute_GL,2
CodataGS,CodataGS::genomicEBV.w.codata,7
cOde,cOde::bvptwpC,8
cOde,cOde::sumSymb,2
cOde,cOde::prodSymb,2
cOde,cOde::getSymbols,2
cOde,cOde::sensitivitiesSymb,6
cOde,cOde::replaceOperation,3
cOde,cOde::reduceSensitivities,2
cOde,cOde::funC,16
cOde,cOde::jacobianSymb,2
cOde,cOde::replaceSymbols,3
cOde,cOde::odeC,5
cOde,cOde::setForcings,2
cOde,cOde::replaceNumbers,1
cOde,cOde::adjointSymb,4
codebook,codebook::metadata,1
codebook,codebook::to_factor,2
codebook,codebook::as_factor,2
codebook,codebook::codebook_browser,4
codebook,codebook::get_skimmers.haven_labelled_spss,1
codebook,codebook::detect_scales,2
codebook,codebook::paste.knit_asis,3
codebook,codebook::reverse_labelled_values,1
codebook,codebook::zap_labelled,1
codebook,codebook::knit_print,2
codebook,codebook::metadata_list,2
codebook,codebook::asis_knit_child,7
codebook,codebook::detect_missing,9
codebook,codebook::compact_codebook,1
codebook,codebook::codebook,10
codebook,codebook::load_data_and_render_codebook,4
codebook,codebook::has_label,1
codebook,codebook::var_label<-,0
codebook,codebook::val_labels<-,0
codebook,codebook::val_label<-,0
codebook,codebook::codebook_component_single_item,3
codebook,codebook::add_R,1
codebook,codebook::codebook_missingness,2
codebook,codebook::likert_from_items,1
codebook,codebook::rescue_attributes,2
codebook,codebook::label_browser_static,2
codebook,codebook::codebook_items,2
codebook,codebook::plot_labelled,6
codebook,codebook::metadata_jsonld,1
codebook,codebook::new_codebook_rmd,2
codebook,codebook::data_description_default,1
codebook,codebook::ended,2
codebook,codebook::dict_to_list,1
codebook,codebook::expired,2
codebook,codebook::codebook_table,1
codebook,codebook::codebook_survey_overview,3
codebook,codebook::zap_label,1
codebook,codebook::md_pattern,3
codebook,codebook::label_browser,2
codebook,codebook::detect_missings,3
codebook,codebook::val_labels,2
codebook,codebook::has_labels,1
codebook,codebook::compute_reliabilities,2
codebook,codebook::zap_attributes,2
codebook,codebook::list_to_dict,1
codebook,codebook::get_skimmers.haven_labelled,1
codebook,codebook::modified,2
codebook,codebook::%>%,0
codebook,codebook::aggregate_and_document_scale,3
codebook,codebook::codebook_component_scale,5
codebook,codebook::var_label,2
codebook,codebook::val_label,3
codebook,codebook::metadata<-,0
codebook,codebook::codebook_data_info,2
codified,codified::table_nih_enrollment,7
codified,codified::table_nih_enrollment_pretty,7
CoDiNA,CoDiNA::ClusterNodes,3
CoDiNA,CoDiNA::normalize,1
CoDiNA,CoDiNA::as.igraph,1
CoDiNA,CoDiNA::MakeDiffNet,4
CoDiNA,CoDiNA::plot.CoDiNA,13
CoDiNA,CoDiNA::OrderNames,1
codyn,codyn::cyclic_shift,7
codyn,codyn::synchrony,6
codyn,codyn::turnover,6
codyn,codyn::rate_change_interval,5
codyn,codyn::RAC_difference,9
codyn,codyn::rank_shift,5
codyn,codyn::community_structure,5
codyn,codyn::community_diversity,5
codyn,codyn::multivariate_change,7
codyn,codyn::curve_difference,9
codyn,codyn::abundance_difference,9
codyn,codyn::abundance_change,6
codyn,codyn::rate_change,5
codyn,codyn::variance_ratio,10
codyn,codyn::mean_rank_shift,5
codyn,codyn::RAC_change,6
codyn,codyn::multivariate_difference,7
codyn,codyn::community_stability,4
codyn,codyn::curve_change,6
coefficientalpha,coefficientalpha::plot.omega,10
coefficientalpha,coefficientalpha::alpha,8
coefficientalpha,coefficientalpha::bootstrap,10
coefficientalpha,coefficientalpha::summary.omega,4
coefficientalpha,coefficientalpha::plot.alpha,10
coefficientalpha,coefficientalpha::omega,8
coefficientalpha,coefficientalpha::summary.alpha,4
coefficientalpha,coefficientalpha::tau.test,4
coefplot,coefplot::position_dodgev,1
coefplot,coefplot::coefplot.lm,1
coefplot,coefplot::coefplot.glm,1
coefplot,coefplot::coefplot.default,37
coefplot,coefplot::coefplot.data.frame,30
coefplot,coefplot::extract.coef.maxLik,2
coefplot,coefplot::coefplot.rxLinMod,1
coefplot,coefplot::plotcoef,1
coefplot,coefplot::buildModelCI,2
coefplot,coefplot::coefplot.rxLogit,1
coefplot,coefplot::buildModelCI.default,15
coefplot,coefplot::coefplot.rxGlm,1
coefplot,coefplot::extractPath,2
coefplot,coefplot::coefpath,2
coefplot,coefplot::multiplot,47
coefplot,coefplot::invlogit,1
coefplot,coefplot::extract.coef,2
coefplot,coefplot::coefplot,2
coenocliner,coenocliner::simJamil,9
coenocliner,coenocliner::expand,2
coenocliner,coenocliner::locations,2
coenocliner,coenocliner::prettyHead,4
coenocliner,coenocliner::coenocline,7
coenocliner,coenocliner::showParams,1
coenocliner,coenocliner::Beta,4
coenocliner,coenocliner::Gaussian,5
coexist,coexist::flex.dispersal,5
coexist,coexist::dispersal,4
coexist,coexist::spabundance,2
coexist,coexist::batch.n2n,2
coexist,coexist::competition,6
coexist,coexist::read.patchdata,3
coexist,coexist::batch.onepar,2
coexist,coexist::compvar,4
coexist,coexist::batch.pdf.onepar,3
coexist,coexist::filename.check,2
coexist,coexist::flexsim,11
coexist,coexist::batch.mcoexistence,3
coexist,coexist::sta.mcoexistence,3
coexist,coexist::sta.mpaircomparison,4
coexist,coexist::sta.paircomparison,3
coexist,coexist::make.parcomb,3
coexist,coexist::sim.coarse,9
coexist,coexist::parsetting,4
coexist,coexist::batch.monepar,5
coexist,coexist::dispvar,4
coexist,coexist::batch.read,4
coexist,coexist::flex.competition,5
coexist,coexist::plot_n2n,4
coexist,coexist::make.heatmap,7
coexist,coexist::batch.paircomp,3
coexist,coexist::batch.mpaircomp,4
coexist,coexist::read.data,4
coexist,coexist::comblist2,1
coexist,coexist::batch.pdf.pairpar,3
coexist,coexist::convert.filenames,1
coexist,coexist::sta.fitness,2
coexist,coexist::comblist,2
coexist,coexist::fast.flexsim,11
coexist,coexist::batch.coexistence,2
coexist,coexist::sta.coexistence,2
coexist,coexist::sta.mcomparison,5
coexist,coexist::sta.comparison,3
cofad,cofad::print.cofad_mx,2
cofad,cofad::summary.cofad_mx,2
cofad,cofad::summary.cofad_wi,3
cofad,cofad::calc_contrast,7
cofad,cofad::print.cofad_bw,2
cofad,cofad::print.cofad_wi,2
cofad,cofad::summary.cofad_bw,2
cofeatureR,cofeatureR::plot_cofeature_mat,14
CoFRA,CoFRA::HeatMapEnrichment,2
CoFRA,CoFRA::completeFunctionalRegulationAnalysis,9
CoFRA,CoFRA::filterData,2
CoFRA,CoFRA::getFunctionalCategories,1
coindeskr,coindeskr::get_currency_list,0
coindeskr,coindeskr::get_last31days_price,0
coindeskr,coindeskr::get_current_price,2
coindeskr,coindeskr::get_historic_price,3
coinmarketcapr,coinmarketcapr::get_crypto_listings,3
coinmarketcapr,coinmarketcapr::plot_top_currencies,3
coinmarketcapr,coinmarketcapr::reset_setup,2
coinmarketcapr,coinmarketcapr::get_crypto_marketpairs,6
coinmarketcapr,coinmarketcapr::get_crypto_ohlcv,5
coinmarketcapr,coinmarketcapr::get_crypto_meta,3
coinmarketcapr,coinmarketcapr::get_valid_currencies,0
coinmarketcapr,coinmarketcapr::get_marketcap_ticker_all,1
coinmarketcapr,coinmarketcapr::get_crypto_quotes,6
coinmarketcapr,coinmarketcapr::get_exchange_map,1
coinmarketcapr,coinmarketcapr::get_setup,0
coinmarketcapr,coinmarketcapr::get_exchange_meta,2
coinmarketcapr,coinmarketcapr::get_global_marketcap,3
coinmarketcapr,coinmarketcapr::setup,2
coinmarketcapr,coinmarketcapr::get_crypto_map,1
CoinMinD,CoinMinD::WALD,2
CoinMinD,CoinMinD::BMDU,2
CoinMinD,CoinMinD::QH,2
CoinMinD,CoinMinD::SG,2
CoinMinD,CoinMinD::FS,2
CoinMinD,CoinMinD::BMDE,2
CoinMinD,CoinMinD::GM,2
CoinMinD,CoinMinD::WS,2
CoinMinD,CoinMinD::WALDCC,2
Coinprofile,Coinprofile::dif_TP,3
Coinprofile,Coinprofile::coincident_profile,14
Coinprofile,Coinprofile::TP_BryBoschan,4
cointmonitoR,cointmonitoR::monitorCointegration,13
cointmonitoR,cointmonitoR::monitorStationarity,10
cointReg,cointReg::cointReg,4
cointReg,cointReg::getLongRunVar,6
cointReg,cointReg::cointRegD,12
cointReg,cointReg::cointRegIM,9
cointReg,cointReg::getBandwidth,5
cointReg,cointReg::cointRegFM,8
cointReg,cointReg::checkObject,5
cointReg,cointReg::checkDoptions,4
cointReg,cointReg::getBandwidthNW,5
cointReg,cointReg::checkVars,3
cointReg,cointReg::getBandwidthAnd,3
colf,colf::colf_nls,9
colf,colf::construct_formula,2
colf,colf::colf_nlxb,10
CollapseLevels,CollapseLevels::IVCalc2,4
CollapseLevels,CollapseLevels::levelsCollapser,3
CollapseLevels,CollapseLevels::displayResponseRatebyLevels,5
CollapseLevels,CollapseLevels::numericToCategorical,5
CollapseLevels,CollapseLevels::displayIV,5
CollapseLevels,CollapseLevels::IVCalc,4
CollapseLevels,CollapseLevels::displayWOE,5
collapsibleTree,collapsibleTree::collapsibleTreeOutput,3
collapsibleTree,collapsibleTree::collapsibleTreeSummary,17
collapsibleTree,collapsibleTree::collapsibleTree,15
collapsibleTree,collapsibleTree::collapsibleTreeNetwork,14
collapsibleTree,collapsibleTree::renderCollapsibleTree,3
collateral,collateral::tally_warnings,1
collateral,collateral::pmap_quietly,3
collateral,collateral::tally_results,1
collateral,collateral::has_output,1
collateral,collateral::tally_output,1
collateral,collateral::safely_mapped,1
collateral,collateral::map_quietly,3
collateral,collateral::pmap_safely,3
collateral,collateral::map_safely,3
collateral,collateral::has_errors,1
collateral,collateral::has_results,1
collateral,collateral::tally_errors,1
collateral,collateral::map2_safely,4
collateral,collateral::as_quietly_mapped,1
collateral,collateral::quietly_mapped,1
collateral,collateral::has_warnings,1
collateral,collateral::as_safely_mapped,1
collateral,collateral::has_messages,1
collateral,collateral::tally_messages,1
collateral,collateral::map2_quietly,4
collectArgs,collectArgs::collectArgs,4
collectArgs,collectArgs::iterateWithArgs,6
CollessLike,CollessLike::indices.simulation,5
CollessLike,CollessLike::balance.indices,3
CollessLike,CollessLike::colless.like.index,4
CollessLike,CollessLike::a.g.model,3
CollessLike,CollessLike::sackin.index,2
CollessLike,CollessLike::cophen.index,2
CollessLike,CollessLike::cophen.vector,2
CollessLike,CollessLike::distribution,10
